dep;jour;current_hosp;current_critical;total_returned_home;total_death;cumulative_hosp;cumulative_critical;cumulative_death;cumulative_returned_home;new_hosp;new_critical;new_death;new_returned_home;current_men_hosp;current_men_critical;total_men_returned_home;total_men_death;current_women_hosp;current_women_critical;total_women_returned_home;total_women_death
81;2020-04-10;45;20;49;9;106;40;9;52;2;1;2;6;21;14;28;4;23;6;21;5
81;2020-04-11;42;19;53;10;108;40;10;56;2;0;1;4;21;14;29;4;20;5;24;6
82;2020-03-19;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
82;2020-03-20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
82;2020-03-21;3;1;0;1;2;1;0;0;2;1;0;0;2;1;0;1;1;0;0;0
82;2020-03-22;3;1;0;1;2;1;0;0;0;0;0;0;2;1;0;1;1;0;0;0
82;2020-03-23;2;1;1;1;2;1;0;1;0;0;0;1;2;1;0;1;0;0;1;0
82;2020-03-24;3;1;2;1;3;1;0;2;1;0;0;1;3;1;0;1;0;0;2;0
82;2020-03-25;3;1;2;1;3;1;0;2;0;0;0;0;3;1;0;1;0;0;2;0
82;2020-03-26;3;2;2;1;3;1;0;2;0;0;0;0;3;2;0;1;0;0;2;0
82;2020-03-27;4;2;2;1;4;1;0;2;1;0;0;0;4;2;0;1;0;0;2;0
82;2020-03-28;4;2;2;1;4;1;0;2;0;0;0;0;4;2;0;1;0;0;2;0
82;2020-03-29;4;2;2;1;5;2;0;2;1;1;0;0;4;2;0;1;0;0;2;0
82;2020-03-30;7;5;3;1;9;5;0;3;4;3;0;1;7;5;0;1;0;0;2;0
82;2020-03-31;8;5;3;1;11;5;0;3;2;0;0;0;8;5;1;1;0;0;2;0
82;2020-04-01;11;5;3;2;15;6;1;3;4;1;1;0;10;4;1;2;1;1;2;0
82;2020-04-02;12;6;3;2;17;8;1;3;2;2;0;0;11;5;1;2;1;1;2;0
82;2020-04-03;14;6;3;2;19;9;1;3;2;1;0;0;12;5;1;2;2;1;2;0
82;2020-04-04;14;7;3;2;19;9;1;3;0;0;0;0;13;6;1;2;1;1;2;0
82;2020-04-05;16;7;6;2;25;11;1;6;6;2;0;3;13;6;3;2;3;1;3;0
82;2020-04-06;18;10;6;3;27;12;2;6;2;1;1;0;16;9;3;3;2;1;3;0
82;2020-04-07;18;9;6;3;27;12;2;6;0;0;0;0;16;8;3;3;2;1;3;0
82;2020-04-08;20;11;6;3;29;14;2;6;2;2;0;0;16;8;3;3;4;3;3;0
82;2020-04-09;20;11;8;3;31;14;2;8;2;0;0;2;15;8;4;3;5;3;4;0
82;2020-04-10;19;10;11;3;33;14;2;11;2;0;0;3;14;8;6;3;5;2;5;0
82;2020-04-11;18;10;13;3;34;14;2;13;1;0;0;2;13;8;7;3;5;2;6;0
83;2020-03-19;27;13;86;2;10;4;2;7;10;4;2;7;20;10;41;1;7;3;45;1
83;2020-03-20;35;17;88;2;19;8;2;9;9;4;0;2;23;13;42;1;12;4;46;1
83;2020-03-21;40;19;98;2;38;10;2;21;19;2;0;12;25;14;44;1;15;5;54;1
83;2020-03-22;56;22;106;2;60;14;2;32;22;4;0;11;36;16;48;1;20;6;58;1
83;2020-03-23;56;23;114;5;68;15;5;37;8;1;3;5;38;18;51;2;18;5;63;3
83;2020-03-24;72;26;117;7;87;18;7;42;19;3;2;5;46;20;56;2;26;6;61;5
83;2020-03-25;93;30;125;8;118;23;8;50;31;5;1;8;57;23;62;3;35;7;63;5
83;2020-03-26;103;32;132;12;141;26;12;58;23;3;4;8;60;23;66;6;42;9;66;6
83;2020-03-27;114;33;138;12;157;28;12;64;16;2;0;6;69;24;68;6;44;9;70;6
83;2020-03-28;139;37;139;12;183;32;12;65;26;4;0;1;88;28;69;6;50;9;70;6
83;2020-03-29;156;41;144;13;206;37;13;70;23;5;1;5;96;32;71;7;59;9;73;6
83;2020-03-30;170;43;156;18;237;42;18;82;31;5;5;12;103;33;80;11;65;10;76;7
83;2020-03-31;180;52;178;24;276;54;24;105;39;12;6;23;111;43;95;13;68;9;83;10
83;2020-04-01;177;46;192;27;289;57;27;119;13;3;3;14;110;39;103;14;66;7;89;13
83;2020-04-02;198;50;195;28;315;63;28;122;26;6;1;3;121;39;103;14;76;11;92;14
83;2020-04-03;197;51;215;30;337;66;30;142;22;3;2;20;121;39;112;15;76;12;103;15
83;2020-04-04;217;53;225;32;367;71;32;152;30;5;2;10;131;41;117;16;86;12;108;16
83;2020-04-05;238;58;230;36;398;77;36;157;31;6;4;5;141;44;119;18;97;14;111;18
83;2020-04-06;240;62;246;41;422;81;41;173;24;4;5;16;142;47;130;21;98;15;116;20
83;2020-04-07;233;61;264;46;442;86;46;191;20;5;5;18;139;48;141;24;94;13;123;22
83;2020-04-08;258;56;278;44;482;89;46;205;40;3;0;14;153;46;150;23;104;10;128;21
83;2020-04-09;268;56;296;46;517;89;48;223;35;0;2;18;152;46;163;24;115;10;133;22
83;2020-04-10;269;53;316;49;542;92;51;243;25;3;3;20;150;44;177;25;118;9;139;24
83;2020-04-11;274;55;333;50;566;95;52;260;24;3;1;17;151;46;184;25;122;9;149;25
84;2020-03-19;12;4;9;1;6;1;0;2;6;1;0;2;6;2;6;0;6;2;3;1
84;2020-03-20;13;3;10;1;8;1;0;3;2;0;0;1;7;1;7;0;6;2;3;1
84;2020-03-21;20;5;10;1;15;3;0;4;7;2;0;1;8;2;7;0;12;3;3;1
84;2020-03-22;22;5;11;1;18;3;0;5;3;0;0;1;9;2;7;0;13;3;4;1
84;2020-03-23;25;8;16;3;28;6;2;10;10;3;2;5;14;4;8;2;11;4;8;1
84;2020-03-24;26;8;16;3;29;6;2;10;1;0;0;0;15;4;8;2;11;4;8;1
84;2020-03-25;33;9;21;3;42;8;2;15;13;2;0;5;19;6;10;2;14;3;11;1
84;2020-03-26;35;10;27;3;50;9;2;21;8;1;0;6;20;7;13;2;15;3;14;1
84;2020-03-27;42;13;31;3;60;13;2;25;10;4;0;4;25;10;14;2;17;3;17;1
84;2020-03-28;45;18;38;4;71;19;3;32;11;6;1;7;30;13;14;2;15;5;24;2
84;2020-03-29;49;18;38;4;75;19;3;32;4;0;0;0;31;13;14;2;18;5;24;2
84;2020-03-30;63;20;40;5;94;22;4;34;19;3;1;2;37;15;15;3;26;5;25;2
84;2020-03-31;60;21;43;6;99;24;5;40;5;2;1;6;34;15;16;4;26;6;27;2
84;2020-04-01;70;20;48;10;118;25;9;45;19;1;4;5;40;15;19;6;30;5;29;4
84;2020-04-02;82;22;51;12;135;28;11;48;17;3;2;3;49;16;20;7;33;6;31;5
84;2020-04-03;78;23;60;13;144;29;12;57;9;1;1;9;51;16;21;7;27;7;39;6
84;2020-04-04;78;23;64;14;150;29;13;61;6;0;1;4;49;16;24;7;29;7;40;7
84;2020-04-05;80;24;66;16;155;32;15;63;5;3;2;2;51;17;25;8;29;7;41;8
84;2020-04-06;87;22;69;16;165;32;15;67;10;0;0;4;57;16;27;8;30;6;42;8
84;2020-04-07;86;23;85;16;181;34;15;84;16;2;0;17;55;17;37;8;31;6;48;8
84;2020-04-08;82;22;96;19;194;34;18;95;13;0;3;11;52;17;42;10;30;5;54;9
84;2020-04-09;86;20;99;19;202;35;18;99;8;1;0;4;54;16;45;10;32;4;54;9
84;2020-04-10;81;19;107;21;209;35;20;107;7;0;2;8;46;16;51;12;35;3;56;9
84;2020-04-11;76;18;117;21;217;35;20;117;8;0;0;10;43;15;57;12;33;3;60;9
85;2020-03-19;5;1;5;0;9;2;0;5;9;2;0;5;2;0;2;0;3;1;3;0
85;2020-03-20;6;1;5;0;11;2;0;5;2;0;0;0;3;0;2;0;3;1;3;0
85;2020-03-21;4;2;7;0;11;4;0;7;0;2;0;2;3;1;2;0;1;1;5;0
85;2020-03-22;7;5;8;0;15;7;0;8;4;3;0;1;6;4;3;0;1;1;5;0
85;2020-03-23;10;6;8;0;18;10;0;8;3;3;0;0;6;4;3;0;3;1;5;0
85;2020-03-24;15;6;7;0;22;10;0;8;4;0;0;0;10;5;2;0;5;1;5;0
85;2020-03-25;33;7;8;1;44;13;1;9;22;3;1;1;22;6;3;1;11;1;5;0
85;2020-03-26;46;9;10;2;60;15;2;11;16;2;1;2;33;8;4;1;13;1;6;1
85;2020-03-27;54;11;10;3;68;16;3;11;8;1;1;0;37;10;4;2;17;1;6;1
85;2020-03-28;65;12;13;4;82;17;4;14;14;1;1;3;38;10;7;3;26;1;6;1
85;2020-03-29;73;15;14;4;92;22;4;15;10;5;0;1;42;13;8;3;30;1;6;1
85;2020-03-30;75;15;14;4;94;23;4;15;2;1;0;0;43;13;8;3;32;2;6;1
85;2020-03-31;51;15;23;5;101;23;5;25;7;0;1;10;34;13;9;3;17;2;14;2
85;2020-04-01;56;16;27;7;113;26;7;29;12;3;2;4;38;15;12;4;18;1;15;3
85;2020-04-02;57;17;29;7;116;27;7;31;3;1;0;2;39;15;13;4;18;2;16;3
85;2020-04-03;65;19;31;12;129;29;12;33;13;2;5;2;41;16;14;7;24;3;17;5
85;2020-04-04;68;20;38;15;142;32;15;40;13;3;3;7;38;14;20;10;30;6;18;5
85;2020-04-05;74;21;38;15;149;34;15;40;7;2;0;0;42;15;20;10;32;6;18;5
85;2020-04-06;77;22;38;16;154;36;16;40;5;2;1;0;44;16;20;10;33;6;18;6
85;2020-04-07;72;22;44;16;155;36;16;46;1;0;0;6;43;16;22;10;29;6;22;6
85;2020-04-08;65;21;55;17;160;36;17;57;5;0;1;11;41;15;28;11;24;6;27;6
85;2020-04-09;71;23;57;17;168;38;17;59;8;2;0;2;45;17;30;11;26;6;27;6
85;2020-04-10;72;21;58;19;172;38;19;64;4;0;2;5;42;15;32;13;30;6;26;6
85;2020-04-11;75;20;62;20;181;38;20;68;9;0;1;4;43;15;34;13;32;5;28;7
86;2020-03-19;7;0;0;1;7;2;0;0;7;2;0;0;1;0;0;0;6;0;0;1
86;2020-03-20;11;0;0;1;7;2;0;0;0;0;0;0;2;0;0;0;9;0;0;1
86;2020-03-21;12;0;1;1;10;4;0;1;3;2;0;1;3;0;0;0;9;0;1;1
86;2020-03-22;13;1;1;1;13;5;1;1;3;1;1;0;3;0;0;0;10;1;1;1
86;2020-03-23;15;1;1;3;16;6;2;1;3;1;1;0;5;0;0;0;10;1;1;3
86;2020-03-24;17;0;5;3;22;6;2;5;6;0;0;4;5;0;2;0;12;0;3;3
86;2020-03-25;15;0;9;4;30;9;3;9;8;3;1;4;5;0;5;0;10;0;4;4
86;2020-03-26;24;6;13;4;44;15;3;13;14;6;0;4;15;6;6;0;9;0;7;4
86;2020-03-27;28;8;15;6;55;19;5;15;11;4;2;2;17;7;7;0;11;1;8;6
86;2020-03-28;26;8;20;8;64;24;7;20;9;5;2;5;18;7;9;0;8;1;11;8
86;2020-03-29;34;14;19;9;72;31;8;20;8;7;1;0;24;12;8;1;10;2;11;8
86;2020-03-30;41;13;20;9;80;32;8;21;8;1;0;1;28;11;8;1;13;2;12;8
86;2020-03-31;43;21;26;12;84;36;11;27;4;4;3;6;30;17;12;3;13;4;14;9
86;2020-04-01;47;20;27;12;91;36;11;28;7;0;0;1;31;16;13;3;16;4;14;9
86;2020-04-02;44;20;30;15;94;36;14;31;3;0;3;3;30;16;15;5;14;4;15;10
86;2020-04-03;47;20;32;15;100;38;14;33;6;2;0;2;30;16;16;5;17;4;16;10
86;2020-04-04;45;20;34;16;101;38;15;35;1;0;1;2;28;16;18;6;17;4;16;10
86;2020-04-05;56;27;36;17;108;39;16;37;7;1;1;2;37;22;18;7;19;5;18;10
86;2020-04-06;61;28;37;17;116;40;16;38;8;1;0;1;38;22;18;7;23;6;19;10
86;2020-04-07;59;25;40;19;119;42;18;41;3;2;2;3;39;20;19;8;20;5;21;11
86;2020-04-08;60;24;43;19;124;43;18;44;5;1;0;3;40;19;21;8;20;5;22;11
86;2020-04-09;59;22;45;19;126;44;18;46;2;1;0;2;39;18;21;8;20;4;24;11
86;2020-04-10;56;23;52;19;132;47;18;53;6;3;0;7;37;19;25;8;19;4;27;11
86;2020-04-11;63;29;56;19;136;47;18;57;4;0;0;4;43;23;27;8;20;6;29;11
87;2020-03-19;6;1;2;0;4;1;0;0;4;1;0;0;3;1;0;0;3;0;2;0
87;2020-03-20;7;2;2;0;5;2;0;0;1;1;0;0;3;1;0;0;4;1;2;0
87;2020-03-21;8;2;2;1;8;2;1;0;3;0;1;0;4;1;0;0;4;1;2;1
87;2020-03-22;13;2;2;1;11;2;1;0;3;0;0;0;8;1;0;0;5;1;2;1
87;2020-03-23;17;2;2;1;16;3;1;0;5;1;0;0;10;1;0;0;7;1;2;1
87;2020-03-24;18;3;2;2;19;5;2;0;3;2;1;0;10;2;0;1;8;1;2;1
87;2020-03-25;20;5;2;3;22;7;3;0;3;2;1;0;10;3;0;2;10;2;2;1
87;2020-03-26;23;4;3;4;27;7;4;1;5;0;1;1;11;2;1;3;12;2;2;1
87;2020-03-27;33;4;3;4;36;7;4;1;9;0;0;0;19;2;1;3;14;2;2;1
87;2020-03-28;39;7;5;4;44;8;4;3;8;1;0;2;22;3;1;3;17;4;4;1
87;2020-03-29;49;13;5;4;54;14;4;3;10;6;0;0;27;8;1;3;22;5;4;1
87;2020-03-30;55;13;6;5;62;16;5;4;8;2;1;1;31;8;2;3;24;5;4;2
87;2020-03-31;61;13;9;5;71;16;5;7;9;0;0;3;32;8;5;3;29;5;4;2
87;2020-04-01;61;15;15;5;78;18;5;13;7;2;0;6;31;8;9;3;30;7;6;2
87;2020-04-02;64;17;20;6;88;21;6;18;10;3;1;5;32;10;11;4;32;7;8;2
87;2020-04-03;61;17;25;7;93;22;7;23;5;1;1;5;30;10;12;5;31;7;12;2
87;2020-04-04;67;20;26;7;99;23;7;25;6;1;0;2;31;11;13;5;36;9;12;2
87;2020-04-05;66;20;28;8;102;24;8;27;3;1;1;2;30;11;14;6;36;9;13;2
87;2020-04-06;66;20;29;10;105;24;10;28;3;0;2;1;30;11;15;6;36;9;13;4
87;2020-04-07;68;19;32;10;113;27;10;31;8;3;0;3;28;11;17;6;40;8;14;4
87;2020-04-08;72;19;35;11;121;27;11;34;8;0;1;3;30;11;18;7;42;8;16;4
87;2020-04-09;74;20;37;11;127;29;11;36;6;2;0;2;32;12;19;7;42;8;17;4
87;2020-04-10;68;13;43;11;132;29;11;42;5;0;0;6;29;9;22;7;39;4;20;4
87;2020-04-11;69;18;48;11;135;31;11;47;3;2;0;5;30;11;24;7;39;7;23;4
88;2020-03-19;38;6;8;11;17;1;5;1;17;1;5;1;21;4;3;7;17;2;5;4
88;2020-03-20;46;5;8;14;23;2;6;1;6;1;1;0;24;4;3;9;22;1;5;5
88;2020-03-21;55;6;8;16;45;9;13;8;22;7;7;7;29;5;3;10;25;1;5;6
88;2020-03-22;62;9;16;22;56;9;17;13;11;0;4;5;31;6;7;13;29;1;9;8
88;2020-03-23;65;10;24;32;71;10;24;17;15;1;7;4;37;7;11;17;27;2;13;14
88;2020-03-24;76;11;36;36;102;14;28;29;31;4;4;12;47;8;17;17;28;2;19;18
88;2020-03-25;110;18;44;41;147;19;33;37;45;5;5;8;64;14;21;21;45;4;23;20
88;2020-03-26;101;17;57;47;162;24;40;50;15;5;7;13;58;13;26;28;42;4;31;19
88;2020-03-27;126;21;67;56;204;28;49;60;42;4;9;10;74;15;30;33;51;6;37;23
88;2020-03-28;150;28;79;68;248;34;61;72;44;6;12;12;90;21;34;41;59;7;45;27
88;2020-03-29;179;27;83;72;285;35;65;77;37;1;4;5;100;20;36;43;79;7;46;29
88;2020-03-30;196;28;92;81;322;41;74;86;37;6;9;9;108;20;41;51;87;8;50;30
88;2020-03-31;247;30;102;88;393;47;82;97;71;6;8;11;134;23;49;55;112;7;52;33
88;2020-04-01;253;34;121;94;428;51;89;116;35;4;7;19;136;26;58;58;116;8;62;36
88;2020-04-02;266;43;141;99;464;61;94;136;36;10;5;20;136;29;70;62;128;14;70;36
88;2020-04-03;253;40;160;107;482;63;102;155;18;2;8;19;131;27;78;67;121;13;81;40
88;2020-04-04;248;40;183;114;505;66;109;178;23;3;7;23;129;27;92;70;117;13;90;44
88;2020-04-05;268;38;194;117;538;68;112;189;33;2;3;11;144;27;97;71;122;11;96;46
88;2020-04-06;269;36;200;125;556;72;120;195;18;4;8;6;141;26;99;75;126;10;100;50
88;2020-04-07;253;35;222;128;568;75;123;217;12;3;3;22;131;24;109;78;121;11;111;50
88;2020-04-08;248;38;238;131;585;79;126;235;17;4;3;18;128;26;119;78;119;12;117;53
88;2020-04-09;254;33;258;139;623;80;134;256;38;1;8;21;127;21;130;83;126;12;126;56
88;2020-04-10;277;34;248;157;652;82;152;273;29;2;18;17;135;21;130;94;141;13;116;63
88;2020-04-11;266;30;261;158;655;82;153;286;3;0;1;13;130;19;136;94;135;11;123;64
89;2020-03-19;5;1;1;2;2;2;2;0;2;2;2;0;4;1;1;1;1;0;0;1
89;2020-03-20;10;3;1;2;4;2;2;0;2;0;0;0;7;2;1;1;3;1;0;1
89;2020-03-21;11;3;1;2;6;2;2;0;2;0;0;0;7;2;1;1;4;1;0;1
89;2020-03-22;13;3;1;2;7;2;2;0;1;0;0;0;8;2;1;1;5;1;0;1
89;2020-03-23;16;7;1;2;10;6;2;0;3;4;0;0;9;5;1;1;7;2;0;1
89;2020-03-24;18;8;1;2;12;6;2;0;2;0;0;0;9;5;1;1;9;3;0;1
89;2020-03-25;32;11;1;2;25;8;2;0;13;2;0;0;17;7;1;1;15;4;0;1
89;2020-03-26;35;12;2;3;30;9;3;1;5;1;1;1;19;8;2;2;16;4;0;1
89;2020-03-27;37;12;2;3;32;9;3;1;2;0;0;0;20;8;2;2;17;4;0;1
89;2020-03-28;38;12;2;3;33;9;3;1;1;0;0;0;21;8;2;2;17;4;0;1
89;2020-03-29;40;13;6;4;40;11;4;5;7;2;1;4;23;9;4;3;17;4;2;1
89;2020-03-30;52;15;8;4;54;13;4;7;14;2;0;2;31;11;5;3;21;4;3;1
89;2020-03-31;75;16;9;5;81;15;5;8;27;2;1;1;46;13;5;4;29;3;4;1
89;2020-04-01;85;21;13;8;95;19;8;12;14;4;3;4;50;17;6;7;35;4;7;1
89;2020-04-02;97;19;15;9;113;20;9;14;18;1;1;2;55;17;7;8;41;2;8;1
89;2020-04-03;101;20;25;10;129;22;10;24;16;2;1;10;57;18;11;8;43;2;14;2
89;2020-04-04;102;19;31;11;137;22;11;30;8;0;1;6;57;17;14;9;44;2;17;2
89;2020-04-05;101;18;31;12;137;22;12;30;0;0;1;0;56;16;14;10;44;2;17;2
89;2020-04-06;103;18;37;15;149;23;15;36;12;1;3;6;57;16;18;12;45;2;19;3
89;2020-04-07;94;19;48;17;153;24;17;47;4;1;2;11;52;17;23;13;41;2;25;4
89;2020-04-08;95;19;58;17;164;24;17;57;11;0;0;10;51;17;30;13;43;2;28;4
89;2020-04-09;91;18;62;18;165;24;18;60;1;0;1;3;50;16;32;13;40;2;30;5
89;2020-04-10;88;20;74;23;180;27;23;73;15;3;5;13;52;19;37;17;35;1;37;6
89;2020-04-11;85;20;85;25;190;27;25;84;10;0;2;11;48;19;45;17;36;1;40;8
90;2020-03-19;39;9;0;3;28;3;5;0;28;3;5;0;24;8;0;1;15;1;0;2
90;2020-03-20;49;9;0;5;29;4;5;0;1;1;0;0;30;7;0;2;19;2;0;3
90;2020-03-21;61;11;2;6;67;8;14;10;38;4;9;10;34;9;1;2;27;2;1;4
90;2020-03-22;68;14;28;14;85;9;19;29;18;1;5;19;39;11;16;4;29;3;12;10
90;2020-03-23;94;20;31;24;122;14;25;31;37;5;6;2;49;14;19;13;45;6;12;11
90;2020-03-24;109;22;38;27;147;16;28;38;25;2;3;7;62;16;24;14;47;6;14;13
90;2020-03-25;138;27;42;30;183;20;31;44;36;4;3;6;80;20;26;17;58;7;16;13
90;2020-03-26;137;30;52;35;195;22;36;54;12;2;5;10;79;22;29;21;58;8;23;14
90;2020-03-27;147;30;60;43;221;24;44;64;26;2;8;10;89;22;32;24;58;8;28;19
90;2020-03-28;164;34;61;44;239;27;45;65;18;3;1;1;102;24;33;25;62;10;28;19
90;2020-03-29;171;40;66;51;255;30;52;71;16;3;7;6;106;27;36;28;65;13;30;23
90;2020-03-30;177;40;73;61;278;33;62;79;23;3;10;8;107;26;41;33;70;14;32;28
90;2020-03-31;201;43;91;61;324;39;62;97;46;6;0;18;117;29;55;33;84;14;36;28
90;2020-04-01;219;44;91;64;347;40;66;97;23;1;4;0;124;30;55;37;95;14;36;27
90;2020-04-02;216;46;121;75;387;49;77;129;40;9;11;32;126;31;72;42;90;15;49;33
90;2020-04-03;217;43;131;78;404;51;80;139;17;2;3;10;127;32;78;44;90;11;53;34
90;2020-04-04;204;41;155;83;421;52;85;163;17;1;5;24;127;31;88;45;77;10;67;38
90;2020-04-05;212;43;160;86;437;55;88;168;16;3;3;5;132;33;91;47;80;10;69;39
90;2020-04-06;221;42;164;89;453;56;91;172;16;1;3;4;139;33;93;50;82;9;71;39
90;2020-04-07;216;43;188;94;477;59;96;197;24;3;5;25;134;33;105;55;82;10;83;39
90;2020-04-08;209;43;204;96;489;60;98;214;12;1;2;17;130;33;115;55;79;10;89;41
90;2020-04-09;210;41;210;98;498;60;100;220;9;0;2;6;130;32;117;56;80;9;93;42
90;2020-04-10;222;37;226;102;532;61;104;236;34;1;4;16;134;28;126;58;87;9;100;44
90;2020-04-11;217;35;238;107;545;61;109;250;13;0;5;14;126;28;136;61;90;7;102;46
91;2020-03-19;82;22;4;1;48;13;1;4;48;13;1;4;53;15;2;0;29;7;2;1
91;2020-03-20;122;28;7;3;88;19;2;7;40;6;1;3;75;20;4;2;46;8;3;1
91;2020-03-21;151;35;8;5;125;25;4;8;37;6;2;1;90;23;5;4;60;12;3;1
91;2020-03-22;196;47;12;4;187;42;4;13;62;17;0;5;119;31;7;3;76;16;5;1
91;2020-03-23;253;66;18;4;233;59;4;18;46;17;0;5;155;46;9;3;97;20;9;1
91;2020-03-24;294;70;37;8;294;66;8;37;61;7;4;19;175;50;18;7;118;20;19;1
91;2020-03-25;360;79;58;12;389;82;13;60;95;16;5;23;217;55;35;9;142;24;23;3
91;2020-03-26;416;93;68;15;461;95;16;72;72;13;3;12;253;63;39;10;162;30;29;5
91;2020-03-27;453;100;80;18;512;105;19;84;51;10;3;12;277;69;45;12;175;31;35;6
91;2020-03-28;516;126;112;21;612;133;22;119;100;28;3;35;308;89;65;13;200;33;47;8
91;2020-03-29;528;128;126;33;652;138;34;132;40;5;12;13;317;92;77;18;202;32;49;15
91;2020-03-30;586;141;133;43;729;151;44;139;77;13;10;7;349;102;82;24;228;36;51;19
91;2020-03-31;639;161;152;52;817;178;53;162;88;27;9;23;390;123;94;29;246;38;58;23
91;2020-04-01;687;172;166;63;902;192;64;177;85;14;11;15;409;129;106;39;275;43;60;24
91;2020-04-02;758;183;196;80;1030;219;84;207;128;27;20;30;447;134;124;51;303;46;72;28
91;2020-04-03;831;185;227;92;1157;234;97;239;127;15;13;32;472;137;143;60;351;45;84;31
91;2020-04-04;911;192;251;106;1270;243;111;263;113;9;14;24;507;138;155;66;393;51;96;39
91;2020-04-05;931;198;274;115;1323;259;120;288;53;16;9;25;511;139;170;72;407;54;104;42
91;2020-04-06;943;206;306;139;1393;270;144;321;70;11;24;33;516;143;187;86;414;58;119;52
91;2020-04-07;958;215;363;147;1473;285;152;379;80;15;8;58;535;148;220;91;409;61;143;55
91;2020-04-08;1125;222;394;163;1690;304;168;412;217;19;16;33;615;149;236;103;491;66;158;59
91;2020-04-09;1134;224;466;176;1786;319;181;485;96;15;13;73;617;149;277;112;497;68;189;63
91;2020-04-10;1184;233;515;192;1907;332;197;537;121;13;16;52;641;156;306;120;525;71;209;70
91;2020-04-11;1206;236;556;203;1989;345;208;579;82;13;11;42;645;160;335;127;543;70;221;74
92;2020-03-19;206;54;31;7;96;21;3;13;96;21;3;13;116;42;16;6;89;12;15;1
92;2020-03-20;254;74;50;11;161;35;7;28;65;14;4;15;153;59;20;9;100;15;29;2
92;2020-03-21;298;81;71;17;261;50;16;49;100;15;9;21;172;63;33;12;122;18;37;5
92;2020-03-22;378;95;87;21;373;76;19;66;112;26;3;17;223;73;40;16;151;22;46;5
92;2020-03-23;496;126;112;28;495;99;25;91;122;23;6;25;303;93;54;20;187;33;57;8
92;2020-03-24;616;159;150;33;665;136;30;129;170;37;5;38;380;116;73;23;227;42;76;10
92;2020-03-25;740;187;192;47;847;174;45;171;182;38;15;42;457;143;98;30;272;43;93;17
92;2020-03-26;851;221;227;56;1009;219;55;207;162;45;10;36;532;171;112;36;303;49;114;20
92;2020-03-27;967;234;261;74;1197;249;73;241;188;30;18;34;602;180;124;49;348;52;135;25
92;2020-03-28;1103;258;313;88;1403;288;88;294;206;39;15;53;683;198;154;60;404;58;156;28
92;2020-03-29;1169;276;342;110;1526;325;110;325;123;37;22;31;723;213;169;69;427;61;170;41
92;2020-03-30;1286;293;378;127;1702;350;127;361;176;25;17;36;809;229;186;79;461;62;188;47
92;2020-03-31;1446;324;458;149;1991;391;149;442;289;41;22;81;912;252;224;90;512;70;230;58
92;2020-04-01;1638;355;517;173;2281;430;173;501;290;39;24;59;1036;275;259;108;582;77;254;64
92;2020-04-02;1748;360;610;211;2527;459;211;596;246;29;38;95;1099;280;316;131;631;77;290;78
92;2020-04-03;1848;381;703;237;2755;506;237;692;228;47;26;96;1158;296;369;144;672;82;330;91
92;2020-04-04;1929;389;765;268;2933;533;268;754;178;27;31;62;1200;299;410;160;712;87;351;106
92;2020-04-05;1950;413;837;293;3044;569;293;827;111;36;25;73;1210;312;449;177;721;97;383;114
92;2020-04-06;1978;428;919;320;3192;607;320;912;148;38;27;85;1224;319;496;192;735;106;418;126
92;2020-04-07;1932;440;1085;377;3417;650;379;1081;225;43;59;169;1190;327;603;224;730;110;474;150
92;2020-04-08;1987;456;1172;396;3586;676;399;1173;169;26;20;92;1216;339;659;233;759;114;505;160
92;2020-04-09;1968;439;1309;419;3724;700;422;1319;138;24;23;146;1196;327;738;248;757;109;563;168
92;2020-04-10;1974;434;1415;463;3908;736;467;1428;184;36;45;109;1178;324;804;272;779;106;603;188
92;2020-04-11;1978;441;1491;483;4027;760;487;1506;119;24;20;78;1156;329;855;286;803;108;628;194
93;2020-03-19;143;45;21;5;104;33;9;16;104;33;9;16;82;24;12;3;59;20;9;2
93;2020-03-20;201;62;35;19;149;40;14;27;45;7;5;11;118;38;20;9;80;22;15;9
93;2020-03-21;220;66;37;20;200;50;15;33;51;10;1;6;129;37;20;10;87;25;17;9
93;2020-03-22;263;75;41;23;225;58;19;38;25;8;4;5;154;42;21;12;105;29;20;10
93;2020-03-23;333;85;55;28;295;73;23;50;70;15;4;12;194;55;31;14;134;26;24;13
93;2020-03-24;390;100;71;38;376;94;33;67;81;21;10;17;235;63;38;19;150;34;33;17
93;2020-03-25;463;101;80;47;460;101;42;76;84;7;9;9;283;65;45;24;174;33;35;21
93;2020-03-26;547;120;100;68;581;123;63;96;121;22;21;20;333;79;56;35;203;38;44;31
93;2020-03-27;680;133;125;82;741;138;77;121;160;15;14;25;427;91;68;45;244;39;57;36
93;2020-03-28;677;144;187;100;830;154;95;183;89;16;18;62;430;98;107;58;241;44;80;41
93;2020-03-29;758;148;200;113;941;160;108;196;111;6;13;13;482;102;112;67;270;44;88;45
93;2020-03-30;863;163;222;124;1075;177;119;218;134;17;11;22;546;116;124;72;312;45;97;51
93;2020-03-31;964;190;310;161;1285;209;157;307;210;32;38;89;611;136;178;92;347;52;129;67
93;2020-04-01;1173;228;358;187;1558;254;183;355;273;45;26;48;726;163;209;107;439;62;146;78
93;2020-04-02;1208;221;399;208;1678;266;204;397;120;12;21;42;742;156;236;117;458;62;160;89
